datetime,date,hour,solar_generation_mw,wind_generation_mw,total_generation_mw,temperature_c,wind_speed_ms,solar_radiation_wm2,cloud_cover_pct,humidity_pct,rainfall_mm,is_forecast
2026-07-20 08:00:00,2026-07-20,8,209.24,86.52,295.76,30.8,5.84,262.0,86,65,0.0,True
2026-07-20 09:00:00,2026-07-20,9,325.04,108.1,433.14,32.2,6.29,407.0,84,58,0.0,True
2026-07-20 10:00:00,2026-07-20,10,423.27,127.75,551.02,33.4,6.65,530.0,84,53,0.0,True
2026-07-20 11:00:00,2026-07-20,11,496.74,147.09,643.83,34.2,6.97,622.0,84,50,0.0,True
2026-07-20 12:00:00,2026-07-20,12,543.06,159.45,702.51,34.4,7.16,680.0,86,49,0.0,True
2026-07-20 13:00:00,2026-07-20,13,561.43,171.08,732.51,34.4,7.33,703.0,89,49,0.0,True
2026-07-20 14:00:00,2026-07-20,14,545.46,178.18,723.64,34.1,7.43,683.0,92,49,0.0,True
2026-07-20 15:00:00,2026-07-20,15,493.55,185.47,679.02,33.7,7.53,618.0,96,51,0.0,True
2026-07-20 16:00:00,2026-07-20,16,408.09,188.44,596.53,33.2,7.57,511.0,99,52,0.0,True
2026-07-20 17:00:00,2026-07-20,17,297.09,190.69,487.78,32.7,7.6,372.0,100,54,0.0,True
2026-07-20 18:00:00,2026-07-20,18,172.5,190.69,363.19,32.1,7.6,216.0,100,57,0.0,True
2026-07-20 19:00:00,2026-07-20,19,56.7,184.0,240.7,31.3,7.51,71.0,98,61,0.0,True
2026-07-20 20:00:00,2026-07-20,20,0.0,174.61,174.61,30.4,7.38,0.0,96,65,0.0,True
2026-07-20 21:00:00,2026-07-20,21,0.0,168.3,168.3,29.6,7.29,0.0,94,70,0.0,True
2026-07-20 22:00:00,2026-07-20,22,0.0,160.79,160.79,28.9,7.18,0.0,92,75,0.0,True
2026-07-20 23:00:00,2026-07-20,23,0.0,152.86,152.86,28.3,7.06,0.0,91,78,0.0,True
2026-07-21 00:00:00,2026-07-21,0,0.0,67.9,67.9,27.9,6.95,0.0,91,81,0.0,True
2026-07-21 01:00:00,2026-07-21,1,0.0,62.48,62.48,27.6,6.76,0.0,92,83,0.0,True
2026-07-21 02:00:00,2026-07-21,2,0.0,58.68,58.68,27.3,6.62,0.0,93,84,0.0,True
2026-07-21 03:00:00,2026-07-21,3,0.0,55.03,55.03,27.2,6.48,0.0,94,84,0.0,True
2026-07-21 04:00:00,2026-07-21,4,0.0,54.02,54.02,27.3,6.44,0.0,93,83,0.0,True
2026-07-21 05:00:00,2026-07-21,5,0.0,57.1,57.1,27.7,6.56,0.0,92,81,0.0,True
2026-07-21 06:00:00,2026-07-21,6,1.48,65.87,67.35,28.5,6.88,2.0,89,76,0.0,True
2026-07-21 07:00:00,2026-07-21,7,78.59,82.96,161.55,29.7,7.43,106.0,85,70,0.0,True
2026-07-21 08:00:00,2026-07-21,8,192.04,107.09,299.13,31.1,8.09,259.0,81,63,0.0,True
2026-07-21 09:00:00,2026-07-21,9,298.06,138.3,436.36,32.5,8.81,402.0,75,57,0.0,True
2026-07-21 10:00:00,2026-07-21,10,390.0,167.45,557.45,33.7,9.39,526.0,69,52,0.0,True
2026-07-21 11:00:00,2026-07-21,11,463.41,192.7,656.11,34.4,9.84,625.0,63,50,0.0,True
2026-07-21 12:00:00,2026-07-21,12,517.53,205.91,723.44,34.6,10.06,698.0,55,49,0.0,True
2026-07-21 13:00:00,2026-07-21,13,550.16,212.74,762.9,34.6,10.17,742.0,46,49,0.0,True
2026-07-21 14:00:00,2026-07-21,14,551.64,215.26,766.9,34.3,10.21,744.0,37,50,0.0,True
2026-07-21 15:00:00,2026-07-21,15,517.53,210.24,727.77,33.9,10.13,698.0,28,51,0.0,True
2026-07-21 16:00:00,2026-07-21,16,444.13,204.69,648.82,33.3,10.04,599.0,20,53,0.0,True
2026-07-21 17:00:00,2026-07-21,17,335.88,195.06,530.94,32.8,9.88,453.0,14,55,0.0,True
2026-07-21 18:00:00,2026-07-21,18,206.12,177.27,383.39,32.2,9.57,278.0,11,58,0.0,True
2026-07-21 19:00:00,2026-07-21,19,72.66,153.42,226.08,31.4,9.12,98.0,10,61,0.0,True
2026-07-21 20:00:00,2026-07-21,20,0.74,127.3,128.04,30.5,8.57,1.0,10,65,0.0,True
2026-07-21 21:00:00,2026-07-21,21,0.0,104.72,104.72,29.7,8.03,0.0,10,70,0.0,True
2026-07-21 22:00:00,2026-07-21,22,0.0,87.39,87.39,28.9,7.56,0.0,11,74,0.0,True
2026-07-21 23:00:00,2026-07-21,23,0.0,76.44,76.44,28.3,7.23,0.0,12,77,0.0,True
2026-07-22 00:00:00,2026-07-22,0,0.0,62.38,62.38,27.9,7.05,0.0,12,80,0.0,True
2026-07-22 01:00:00,2026-07-22,1,0.0,60.54,60.54,27.5,6.98,0.0,13,81,0.0,True
2026-07-22 02:00:00,2026-07-22,2,0.0,61.32,61.32,27.2,7.01,0.0,14,83,0.0,True
2026-07-22 03:00:00,2026-07-22,3,0.0,63.17,63.17,27.1,7.08,0.0,15,83,0.0,True
2026-07-22 04:00:00,2026-07-22,4,0.0,67.0,67.0,27.2,7.22,0.0,15,82,0.0,True
2026-07-22 05:00:00,2026-07-22,5,0.0,72.43,72.43,27.6,7.41,0.0,16,80,0.0,True
2026-07-22 06:00:00,2026-07-22,6,1.4,83.18,84.58,28.4,7.76,2.0,16,76,0.0,True
2026-07-22 07:00:00,2026-07-22,7,77.69,103.26,180.95,29.6,8.34,111.0,17,70,0.0,True
2026-07-22 08:00:00,2026-07-22,8,192.47,130.64,323.11,31.0,9.02,275.0,17,63,0.0,True
2026-07-22 09:00:00,2026-07-22,9,298.85,160.46,459.31,32.4,9.66,427.0,17,58,0.0,True
2026-07-22 10:00:00,2026-07-22,10,391.24,192.26,583.5,33.6,10.26,559.0,16,53,0.0,True
2026-07-22 11:00:00,2026-07-22,11,464.73,213.21,677.94,34.4,10.62,664.0,16,51,0.0,True
2026-07-22 12:00:00,2026-07-22,12,519.32,223.0,742.32,34.7,10.78,742.0,15,50,0.0,True
2026-07-22 13:00:00,2026-07-22,13,550.82,223.0,773.82,34.7,10.78,787.0,14,50,0.0,True
2026-07-22 14:00:00,2026-07-22,14,552.22,216.24,768.46,34.4,10.67,789.0,13,50,0.0,True
2026-07-22 15:00:00,2026-07-22,15,517.22,205.48,722.7,34.1,10.49,739.0,12,52,0.0,True
2026-07-22 16:00:00,2026-07-22,16,443.03,190.58,633.61,33.6,10.23,633.0,11,53,0.0,True
2026-07-22 17:00:00,2026-07-22,17,334.55,173.25,507.8,33.1,9.91,478.0,10,55,0.0,True
2026-07-22 18:00:00,2026-07-22,18,204.37,150.7,355.07,32.5,9.46,292.0,9,57,0.0,True
2026-07-22 19:00:00,2026-07-22,19,71.39,126.76,198.15,31.6,8.93,102.0,7,61,0.0,True
2026-07-22 20:00:00,2026-07-22,20,0.7,100.68,101.38,30.7,8.27,1.0,6,65,0.0,True
2026-07-22 21:00:00,2026-07-22,21,0.0,80.95,80.95,29.8,7.69,0.0,4,69,0.0,True
2026-07-22 22:00:00,2026-07-22,22,0.0,64.52,64.52,29.0,7.13,0.0,3,73,0.0,True
2026-07-22 23:00:00,2026-07-22,23,0.0,54.99,54.99,28.4,6.76,0.0,3,76,0.0,True
2026-07-23 00:00:00,2026-07-23,0,0.0,77.29,77.29,28.0,6.55,0.0,3,78,0.0,True
2026-07-23 01:00:00,2026-07-23,1,0.0,71.09,71.09,27.5,6.37,0.0,4,81,0.0,True
2026-07-23 02:00:00,2026-07-23,2,0.0,68.77,68.77,27.2,6.3,0.0,5,82,0.0,True
2026-07-23 03:00:00,2026-07-23,3,0.0,67.79,67.79,27.1,6.27,0.0,7,83,0.0,True
2026-07-23 04:00:00,2026-07-23,4,0.0,69.76,69.76,27.1,6.33,0.0,8,82,0.0,True
2026-07-23 05:00:00,2026-07-23,5,0.0,73.8,73.8,27.5,6.45,0.0,9,80,0.0,True
2026-07-23 06:00:00,2026-07-23,6,1.35,81.24,82.59,28.3,6.66,2.0,10,76,0.0,True
2026-07-23 07:00:00,2026-07-23,7,78.2,96.37,174.57,29.5,7.05,116.0,11,70,0.0,True
2026-07-23 08:00:00,2026-07-23,8,194.83,113.26,308.09,31.0,7.44,289.0,11,63,0.0,True
2026-07-23 09:00:00,2026-07-23,9,303.37,136.63,440.0,32.4,7.92,450.0,12,58,0.0,True
2026-07-23 10:00:00,2026-07-23,10,397.08,159.54,556.62,33.7,8.34,589.0,13,53,0.0,True
2026-07-23 11:00:00,2026-07-23,11,470.56,174.32,644.88,34.4,8.59,698.0,13,51,0.0,True
2026-07-23 12:00:00,2026-07-23,12,523.82,183.61,707.43,34.7,8.74,777.0,13,50,0.0,True
2026-07-23 13:00:00,2026-07-23,13,552.81,187.42,740.23,34.7,8.8,820.0,13,50,0.0,True
2026-07-23 14:00:00,2026-07-23,14,550.79,189.34,740.13,34.5,8.83,817.0,13,50,0.0,True
2026-07-23 15:00:00,2026-07-23,15,513.03,188.06,701.09,34.1,8.81,761.0,12,51,0.0,True
2026-07-23 16:00:00,2026-07-23,16,436.85,181.73,618.58,33.6,8.71,648.0,12,53,0.0,True
2026-07-23 17:00:00,2026-07-23,17,328.31,176.77,505.08,33.1,8.63,487.0,12,55,0.0,True
2026-07-23 18:00:00,2026-07-23,18,199.55,168.3,367.85,32.5,8.49,296.0,11,57,0.0,True
2026-07-23 19:00:00,2026-07-23,19,69.44,152.2,221.64,31.7,8.21,103.0,10,61,0.0,True
2026-07-23 20:00:00,2026-07-23,20,0.0,137.67,137.67,30.8,7.94,0.0,8,65,0.0,True
2026-07-23 21:00:00,2026-07-23,21,0.0,121.21,121.21,29.8,7.61,0.0,8,69,0.0,True
2026-07-23 22:00:00,2026-07-23,22,0.0,107.87,107.87,29.0,7.32,0.0,9,73,0.0,True
2026-07-23 23:00:00,2026-07-23,23,0.0,95.96,95.96,28.4,7.04,0.0,13,77,0.0,True
2026-07-24 00:00:00,2026-07-24,0,0.0,148.5,148.5,27.9,6.75,0.0,22,80,0.0,True
2026-07-24 01:00:00,2026-07-24,1,0.0,126.58,126.58,27.4,6.4,0.0,36,82,0.0,True
2026-07-24 02:00:00,2026-07-24,2,0.0,106.92,106.92,27.0,6.05,0.0,51,85,0.0,True
2026-07-24 03:00:00,2026-07-24,3,0.0,91.32,91.32,26.8,5.74,0.0,66,86,0.0,True
2026-07-24 04:00:00,2026-07-24,4,0.0,81.21,81.21,26.8,5.52,0.0,77,86,0.0,True
2026-07-24 05:00:00,2026-07-24,5,0.0,76.45,76.45,27.1,5.41,0.0,81,84,0.0,True
2026-07-24 06:00:00,2026-07-24,6,1.44,77.73,79.17,27.8,5.44,2.0,77,79,0.0,True
2026-07-24 07:00:00,2026-07-24,7,74.24,84.34,158.58,29.1,5.59,103.0,67,72,0.0,True
2026-07-24 08:00:00,2026-07-24,8,185.23,96.17,281.4,30.5,5.84,257.0,54,65,0.0,True
2026-07-24 09:00:00,2026-07-24,9,288.3,112.31,400.61,32.0,6.15,400.0,39,58,0.0,True
2026-07-24 10:00:00,2026-07-24,10,378.39,129.57,507.96,33.3,6.45,525.0,25,53,0.0,True
2026-07-24 11:00:00,2026-07-24,11,451.91,141.36,593.27,34.1,6.64,627.0,16,50,0.0,True
2026-07-24 12:00:00,2026-07-24,12,510.29,152.49,662.78,34.6,6.81,708.0,10,48,0.0,True
2026-07-24 13:00:00,2026-07-24,13,549.21,163.5,712.71,34.9,6.97,762.0,4,47,0.0,True
2026-07-24 14:00:00,2026-07-24,14,558.58,175.02,733.6,34.9,7.13,775.0,0,47,0.0,True
2026-07-24 15:00:00,2026-07-24,15,529.75,182.48,712.23,34.8,7.23,735.0,0,48,0.0,True
2026-07-24 16:00:00,2026-07-24,16,458.4,189.38,647.78,34.5,7.32,636.0,0,49,0.0,True
2026-07-24 17:00:00,2026-07-24,17,348.12,188.61,536.73,34.1,7.31,483.0,3,50,0.0,True
2026-07-24 18:00:00,2026-07-24,18,212.62,175.02,387.64,33.5,7.13,295.0,13,52,0.0,True
2026-07-24 19:00:00,2026-07-24,19,73.52,157.93,231.45,32.6,6.89,102.0,28,56,0.0,True
2026-07-24 20:00:00,2026-07-24,20,0.0,133.22,133.22,31.5,6.51,0.0,46,60,0.0,True
2026-07-24 21:00:00,2026-07-24,21,0.0,113.97,113.97,30.4,6.18,0.0,64,65,0.0,True
2026-07-24 22:00:00,2026-07-24,22,0.0,94.7,94.7,29.4,5.81,0.0,80,70,0.0,True
2026-07-24 23:00:00,2026-07-24,23,0.0,81.21,81.21,28.6,5.52,0.0,91,74,0.0,True
2026-07-25 00:00:00,2026-07-25,0,0.0,106.29,106.29,28.0,5.24,0.0,98,77,0.0,True
2026-07-25 01:00:00,2026-07-25,1,0.0,89.6,89.6,27.4,4.95,0.0,100,81,0.0,True
2026-07-25 02:00:00,2026-07-25,2,0.0,76.7,76.7,27.0,4.7,0.0,100,84,0.0,True
2026-07-25 03:00:00,2026-07-25,3,0.0,65.54,65.54,26.7,4.46,0.0,100,87,0.0,True
2026-07-25 04:00:00,2026-07-25,4,0.0,57.92,57.92,26.6,4.28,0.0,100,88,0.0,True
2026-07-25 05:00:00,2026-07-25,5,0.0,55.12,55.12,26.9,4.21,0.0,99,86,0.0,True
2026-07-25 06:00:00,2026-07-25,6,1.4,55.91,57.31,27.7,4.23,2.0,94,81,0.0,True
2026-07-25 07:00:00,2026-07-25,7,75.82,59.56,135.38,29.0,4.32,108.0,86,74,0.0,True
2026-07-25 08:00:00,2026-07-25,8,191.65,67.77,259.42,30.6,4.51,273.0,77,65,0.0,True
2026-07-25 09:00:00,2026-07-25,9,298.36,78.17,376.53,32.2,4.73,425.0,67,58,0.0,True
2026-07-25 10:00:00,2026-07-25,10,391.03,91.79,482.82,33.5,4.99,557.0,58,53,0.0,True
2026-07-25 11:00:00,2026-07-25,11,465.44,106.29,571.73,34.5,5.24,663.0,50,49,0.0,True
2026-07-25 12:00:00,2026-07-25,12,520.2,121.57,641.77,35.0,5.48,741.0,42,47,0.0,True
2026-07-25 13:00:00,2026-07-25,13,552.49,147.89,700.38,35.2,5.85,787.0,34,46,0.0,True
2026-07-25 14:00:00,2026-07-25,14,553.89,173.51,727.4,35.3,6.17,789.0,26,46,0.0,True
2026-07-25 15:00:00,2026-07-25,15,518.09,205.69,723.78,35.2,6.53,738.0,19,46,0.0,True
2026-07-25 16:00:00,2026-07-25,16,443.68,227.19,670.87,34.9,6.75,632.0,16,47,0.0,True
2026-07-25 17:00:00,2026-07-25,17,334.86,240.57,575.43,34.4,6.88,477.0,16,48,0.0,True
2026-07-25 18:00:00,2026-07-25,18,203.59,232.28,435.87,33.7,6.8,290.0,22,50,0.0,True
2026-07-25 19:00:00,2026-07-25,19,69.5,213.35,282.85,32.8,6.61,99.0,34,54,0.0,True
2026-07-25 20:00:00,2026-07-25,20,0.0,189.15,189.15,31.6,6.35,0.0,48,59,0.0,True
2026-07-25 21:00:00,2026-07-25,21,0.0,164.4,164.4,30.5,6.06,0.0,63,64,0.0,True
2026-07-25 22:00:00,2026-07-25,22,0.0,136.81,136.81,29.4,5.7,0.0,76,70,0.0,True
2026-07-25 23:00:00,2026-07-25,23,0.0,116.97,116.97,28.6,5.41,0.0,84,74,0.0,True
2026-07-26 00:00:00,2026-07-26,0,0.0,102.28,102.28,27.9,5.09,0.0,87,78,0.0,True
2026-07-26 01:00:00,2026-07-26,1,0.0,82.08,82.08,27.3,4.73,0.0,86,83,0.0,True
2026-07-26 02:00:00,2026-07-26,2,0.0,63.4,63.4,26.7,4.34,0.0,83,87,0.0,True
2026-07-26 03:00:00,2026-07-26,3,0.0,47.8,47.8,26.4,3.95,0.0,80,89,0.0,True
2026-07-26 04:00:00,2026-07-26,4,0.0,39.61,39.61,26.3,3.71,0.0,77,90,0.0,True
2026-07-26 05:00:00,2026-07-26,5,0.0,34.7,34.7,26.6,3.55,0.0,77,89,0.0,True
2026-07-26 06:00:00,2026-07-26,6,1.11,35.89,37.0,27.4,3.59,1.0,79,83,0.0,True
2026-07-26 07:00:00,2026-07-26,7,98.39,41.23,139.62,28.7,3.76,89.0,83,75,0.0,True
2026-07-26 08:00:00,2026-07-26,8,254.27,50.01,304.28,30.3,4.01,230.0,88,66,0.0,True
2026-07-26 09:00:00,2026-07-26,9,400.2,64.73,464.93,31.8,4.37,362.0,93,59,0.0,True
2026-07-26 10:00:00,2026-07-26,10,520.7,82.6,603.3,33.2,4.74,471.0,97,53,0.0,True
2026-07-26 11:00:00,2026-07-26,11,598.09,97.53,695.62,34.0,5.01,541.0,100,50,0.0,True
2026-07-26 12:00:00,2026-07-26,12,617.99,115.47,733.46,34.3,5.3,559.0,100,48,0.0,True
2026-07-26 13:00:00,2026-07-26,13,582.61,140.63,723.24,34.2,5.66,527.0,100,48,0.0,True
2026-07-26 14:00:00,2026-07-26,14,504.12,170.06,674.18,33.9,6.03,456.0,100,49,0.0,True
2026-07-26 15:00:00,2026-07-26,15,402.41,200.47,602.88,33.4,6.37,364.0,100,51,0.0,True
2026-07-26 16:00:00,2026-07-26,16,295.18,237.47,532.65,32.9,6.74,267.0,100,52,0.0,True
2026-07-26 17:00:00,2026-07-26,17,196.78,254.79,451.57,32.4,6.9,178.0,100,54,0.0,True
2026-07-26 18:00:00,2026-07-26,18,111.66,254.79,366.45,31.9,6.9,101.0,100,57,0.0,True
2026-07-26 19:00:00,2026-07-26,19,36.48,239.6,276.08,31.2,6.76,33.0,100,60,0.0,True
2026-07-26 20:00:00,2026-07-26,20,0.0,216.96,216.96,30.5,6.54,0.0,99,64,0.0,True
2026-07-26 21:00:00,2026-07-26,21,0.0,192.1,192.1,29.8,6.28,0.0,99,67,0.0,True
2026-07-26 22:00:00,2026-07-26,22,0.0,168.37,168.37,29.2,6.01,0.0,99,71,0.0,True
2026-07-26 23:00:00,2026-07-26,23,0.0,147.45,147.45,28.7,5.75,0.0,99,74,0.0,True
